Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,Background,label
16,52,24,52,24,56,28,64,32,72,24,48,32,40,36,32,52,52,64,Hand Waving
24,52,32,52,36,48,28,44,48,48,36,56,28,64,28,64,52,48,64,Hand Waving
16,56,24,52,24,48,28,44,28,44,28,60,28,64,28,68,52,48,64,Hand Waving
16,56,24,52,24,48,24,40,24,36,28,60,24,64,24,68,48,48,64,Hand Waving
0,0,0,0,52,32,40,52,48,48,0,0,32,56,24,68,48,48,64,Hand Waving
24,44,28,48,28,48,32,48,24,48,32,56,32,52,36,56,48,48,64,Hand Waving
32,52,0,0,36,48,36,52,24,48,32,56,24,60,24,64,48,48,64,Hand Waving
28,52,36,52,36,48,36,48,48,48,36,56,44,56,48,52,48,48,64,Hand Waving
28,52,32,52,36,48,44,48,48,48,32,56,44,52,44,52,52,48,64,Hand Waving
20,48,28,52,32,48,40,48,44,48,28,56,24,60,48,52,52,48,64,Hand Waving
20,56,28,52,32,48,40,48,44,48,32,56,44,52,48,52,48,48,64,Hand Waving
24,52,32,52,32,48,24,48,44,48,32,56,44,52,44,52,48,52,64,Hand Waving
8,8,80,76,52,32,40,52,44,48,0,0,44,52,24,48,48,52,64,Hand Waving
8,8,80,76,52,32,32,52,44,48,36,56,28,52,24,48,48,52,64,Hand Waving
28,52,80,76,28,52,40,48,28,52,28,52,32,52,28,60,48,52,64,Hand Waving
20,56,40,52,44,48,32,52,28,52,40,52,32,52,28,48,52,52,64,Hand Waving
20,56,80,76,32,52,28,56,28,52,28,56,28,52,28,48,48,52,64,Hand Waving
8,16,0,0,40,52,40,48,44,52,40,56,28,56,28,60,48,52,64,Hand Waving
16,52,24,52,28,52,20,60,16,56,24,52,20,60,16,60,48,52,64,Hand Waving
24,48,28,52,28,52,20,60,24,52,28,56,20,60,20,64,48,52,64,Hand Waving
12,56,24,52,24,52,28,52,24,48,24,56,24,56,24,52,48,52,64,Hand Waving
20,48,28,52,36,48,40,52,24,52,28,56,24,56,20,64,48,52,64,Hand Waving
8,12,0,0,40,56,40,52,28,52,28,76,20,64,24,52,48,52,64,Hand Waving
8,12,80,76,40,52,40,52,28,56,0,0,44,48,44,56,48,52,64,Hand Waving
8,8,0,0,52,32,40,48,44,48,28,76,44,48,44,56,48,52,64,Hand Waving
32,52,36,52,44,52,40,48,44,52,40,56,44,52,48,56,52,52,64,Hand Waving
28,52,32,52,32,52,40,52,40,56,40,56,40,56,32,56,52,52,64,Hand Waving
8,16,80,76,48,44,40,52,44,52,28,76,44,48,24,64,52,52,64,Hand Waving
8,16,0,0,52,32,40,52,44,52,32,76,28,68,28,72,48,52,64,Hand Waving
12,52,24,52,24,52,36,52,24,44,24,60,28,64,32,72,48,52,64,Hand Waving
16,52,76,76,24,56,24,60,24,56,24,56,28,44,32,32,48,52,64,Hand Waving
20,52,24,52,28,60,36,64,40,72,28,48,32,40,36,32,48,56,64,Hand Waving
16,52,24,52,24,60,36,64,40,72,24,48,32,40,40,36,48,56,64,Hand Waving
16,52,24,52,24,60,36,64,40,72,24,48,36,40,40,36,48,56,64,Hand Waving
16,52,24,52,24,60,36,68,40,72,24,48,32,40,40,36,48,56,64,Hand Waving
16,52,24,52,28,60,32,68,36,72,28,44,36,40,36,32,48,52,64,Hand Waving
20,52,24,52,28,60,32,68,32,76,28,44,32,40,36,32,48,52,64,Hand Waving
8,36,0,0,36,48,60,52,48,48,32,56,28,64,32,72,52,48,64,Hand Waving
28,48,32,52,36,48,40,48,48,48,32,56,28,64,28,68,52,48,64,Hand Waving
20,52,28,52,32,48,24,44,24,52,32,56,24,64,24,72,52,48,64,Hand Waving
24,52,28,52,28,48,24,44,24,48,32,60,24,64,24,68,52,48,64,Hand Waving
24,52,28,52,28,48,24,40,24,52,28,56,24,64,20,68,52,48,64,Hand Waving
20,56,28,52,24,48,20,40,16,36,28,60,24,64,16,72,48,48,64,Hand Waving
28,52,36,52,36,48,44,48,48,48,36,56,44,56,48,52,52,48,64,Hand Waving
24,48,32,52,32,48,24,44,20,44,32,56,24,60,20,64,48,48,64,Hand Waving
24,48,32,52,36,48,44,48,48,48,28,56,24,60,16,60,52,52,64,Hand Waving
16,56,28,52,32,48,24,48,20,48,28,56,20,60,24,48,48,48,64,Hand Waving
16,52,28,52,32,48,24,48,24,52,28,56,24,60,20,60,52,52,64,Hand Waving
20,52,32,52,36,48,40,48,48,48,32,56,44,56,52,56,52,52,64,Hand Waving
24,52,32,52,32,52,40,56,48,48,32,52,44,56,52,56,52,52,64,Hand Waving
8,12,0,0,48,44,32,52,24,56,44,60,32,52,24,60,52,52,64,Hand Waving
40,52,44,48,44,48,44,48,28,52,44,56,32,52,24,48,52,48,64,Hand Waving
8,8,0,0,48,44,32,52,44,52,40,52,32,52,24,48,52,52,64,Hand Waving
8,8,44,48,44,48,32,52,28,52,40,52,32,52,44,52,52,52,64,Hand Waving
20,56,28,56,28,52,28,52,28,56,32,56,28,52,24,48,48,52,64,Hand Waving
20,52,28,52,32,52,40,52,44,52,28,56,40,52,44,52,52,52,64,Hand Waving
20,48,28,52,32,48,40,52,44,52,28,56,20,56,20,60,48,52,64,Hand Waving
24,48,28,52,32,52,40,52,44,52,28,56,20,60,44,52,48,52,64,Hand Waving
24,48,28,52,32,48,40,52,44,48,28,56,40,56,44,52,52,52,64,Hand Waving
20,48,28,52,32,48,40,52,44,52,28,56,24,56,44,52,52,52,64,Hand Waving
8,12,0,0,40,48,40,52,44,56,32,56,40,56,48,52,52,52,64,Hand Waving
28,52,32,52,36,48,24,44,20,44,32,56,24,60,20,68,52,52,64,Hand Waving
28,52,28,52,24,48,20,40,12,40,28,56,24,60,20,68,48,52,64,Hand Waving
20,52,24,52,24,48,20,40,16,36,24,56,24,64,20,76,48,52,64,Hand Waving
16,52,24,52,24,48,24,40,20,36,28,56,36,56,44,56,48,52,64,Hand Waving
16,52,24,52,24,48,24,40,16,32,28,56,24,64,24,72,48,52,64,Hand Waving
8,8,24,56,24,56,24,60,28,64,24,60,24,56,28,64,48,52,64,Hand Waving
24,56,24,56,24,56,28,64,32,72,24,56,28,60,36,56,48,52,64,Hand Waving
20,52,24,56,24,60,32,64,36,72,24,56,28,40,32,32,48,52,64,Hand Waving
20,52,24,52,28,60,32,64,40,72,28,44,32,40,36,32,48,56,64,Hand Waving
16,52,24,52,28,60,36,64,40,72,28,48,32,40,36,32,48,56,64,Hand Waving
16,52,24,52,28,60,36,64,40,72,24,48,32,40,36,32,48,56,64,Hand Waving
16,52,24,52,28,56,32,64,36,72,24,48,32,40,36,32,48,56,64,Hand Waving
16,52,24,52,24,60,32,64,32,72,24,48,32,36,36,32,48,52,64,Hand Waving
16,52,24,52,24,48,32,44,32,52,24,48,32,40,32,32,48,52,64,Hand Waving
16,56,28,52,24,48,28,44,28,44,32,56,28,64,28,72,52,48,64,Hand Waving
16,52,24,52,24,48,24,48,24,48,24,60,24,64,24,72,48,48,64,Hand Waving
16,52,24,52,24,48,24,40,24,36,24,60,24,64,20,72,48,48,64,Hand Waving
16,56,24,52,24,48,24,40,20,36,24,60,24,64,20,72,48,48,64,Hand Waving
16,52,24,52,24,48,24,40,20,36,28,60,24,64,20,68,48,48,64,Hand Waving
16,52,28,52,28,48,20,40,16,40,28,60,24,64,20,56,48,48,64,Hand Waving
32,52,0,0,40,52,32,48,48,48,32,56,24,60,24,52,48,48,64,Hand Waving
8,24,0,0,36,48,40,48,48,48,28,56,24,60,48,52,48,48,64,Hand Waving
24,48,28,52,32,48,40,48,48,48,28,56,32,56,48,52,48,48,64,Hand Waving
20,56,32,52,36,48,24,48,24,48,32,56,24,60,24,48,52,52,64,Hand Waving
24,48,32,52,32,48,40,52,44,52,32,56,36,56,44,56,48,52,64,Hand Waving
8,12,0,0,40,52,40,48,48,48,0,0,44,48,44,56,48,52,64,Hand Waving
8,12,80,76,48,44,40,56,44,56,28,52,36,56,24,60,48,52,64,Hand Waving
8,24,80,76,44,48,40,48,48,48,40,52,44,48,24,60,52,52,64,Hand Waving
8,12,80,76,36,48,32,52,24,56,40,56,36,52,24,60,48,52,64,Hand Waving
24,52,32,52,36,52,40,48,48,52,32,56,44,52,44,56,52,52,64,Hand Waving
16,56,28,52,32,48,24,48,24,52,32,56,44,52,48,52,52,52,64,Hand Waving
24,48,28,52,32,48,40,52,44,52,28,56,20,60,20,48,52,48,64,Hand Waving
20,48,28,52,36,48,40,52,48,48,28,56,24,56,48,56,52,48,64,Hand Waving
24,48,32,52,36,48,44,48,48,52,32,56,44,56,44,56,52,48,64,Hand Waving
28,48,32,52,40,48,44,48,48,48,32,56,28,56,24,64,52,48,64,Hand Waving
36,56,36,52,36,48,40,48,48,52,32,56,28,60,24,68,52,48,64,Hand Waving
20,52,24,52,28,48,24,40,20,36,28,60,24,64,24,72,52,52,64,Hand Waving
16,52,24,52,24,48,24,40,20,36,24,60,28,64,24,72,52,48,64,Hand Waving
28,52,32,52,36,48,44,48,48,52,32,56,28,64,28,72,52,52,64,Hand Waving
16,52,24,52,28,60,32,68,32,76,24,48,28,40,28,32,52,52,64,Hand Waving
0,0,0,0,44,44,40,56,48,48,36,40,32,36,32,40,48,48,64,Hand Waving
20,52,24,52,28,60,36,68,40,72,24,48,32,40,36,32,52,52,64,Hand Waving
16,52,24,52,28,60,36,64,40,72,28,48,36,40,40,32,52,52,64,Hand Waving
20,52,24,52,28,60,36,64,40,68,28,48,36,40,40,36,52,52,64,Hand Waving
16,52,24,52,28,60,36,64,40,72,28,48,36,40,40,36,52,52,64,Hand Waving
20,52,24,52,28,60,36,68,40,72,28,48,36,40,40,36,52,52,64,Hand Waving
16,52,24,52,28,60,32,68,36,76,24,48,36,36,40,32,52,52,64,Hand Waving
24,52,28,52,28,48,32,40,36,32,32,56,32,68,32,76,52,48,64,Hand Waving
24,48,28,52,28,48,28,44,28,40,28,60,28,68,28,68,52,48,64,Hand Waving
28,52,32,52,36,48,44,48,48,48,36,56,28,64,24,72,52,48,64,Hand Waving
16,56,28,52,28,48,24,40,24,48,28,60,24,64,24,72,52,48,64,Hand Waving
20,52,28,52,28,48,24,40,20,36,28,60,24,64,24,68,52,48,64,Hand Waving
24,52,28,52,28,48,24,40,20,40,32,56,24,64,48,56,52,48,64,Hand Waving
28,48,32,52,36,48,40,48,48,48,32,56,44,56,48,56,52,52,64,Hand Waving
24,48,28,52,36,48,40,48,48,48,32,56,24,60,24,64,52,52,64,Hand Waving
24,48,32,52,36,48,44,48,48,48,32,56,24,60,24,60,52,52,64,Hand Waving
24,52,32,52,32,48,24,48,20,56,32,56,24,60,20,56,48,52,64,Hand Waving
24,56,32,52,36,52,40,52,44,52,32,56,44,52,44,56,52,52,64,Hand Waving
8,12,80,76,40,52,36,56,24,56,40,56,36,56,24,60,48,52,64,Hand Waving
8,12,0,0,40,52,32,52,28,56,40,56,32,52,24,60,48,52,64,Hand Waving
20,56,28,52,28,52,28,52,24,52,28,56,28,52,24,60,52,52,64,Hand Waving
8,12,0,0,40,52,32,56,24,56,40,56,28,56,24,60,48,52,64,Hand Waving
8,12,0,0,36,52,32,56,44,56,40,56,44,52,24,60,48,52,64,Hand Waving
20,56,28,52,32,52,40,52,48,52,32,56,40,56,20,64,52,52,64,Hand Waving
20,52,28,52,32,52,24,48,24,52,28,56,20,60,20,64,52,52,64,Hand Waving
20,48,28,52,32,48,40,52,48,52,28,56,24,60,24,64,52,52,64,Hand Waving
20,48,28,52,32,48,40,52,44,52,28,56,24,64,20,64,52,52,64,Hand Waving
24,48,28,52,32,48,40,52,48,52,28,56,24,64,20,68,52,52,64,Hand Waving
16,52,24,52,24,48,24,44,24,48,24,60,24,64,20,72,52,52,64,Hand Waving
28,52,32,52,28,48,24,40,24,44,32,56,24,64,24,72,52,52,64,Hand Waving
16,56,24,52,24,48,24,40,20,36,24,60,24,64,24,76,52,52,64,Hand Waving
16,56,24,56,24,48,28,40,28,36,24,60,28,68,28,72,52,52,64,Hand Waving
16,52,24,56,24,48,28,40,28,40,24,60,28,68,32,72,52,52,64,Hand Waving
16,52,24,52,28,60,32,68,36,72,24,48,32,40,36,32,52,52,64,Hand Waving
20,52,24,56,28,60,36,68,40,76,24,48,32,44,36,36,52,56,64,Hand Waving
20,52,24,56,28,60,36,68,40,72,28,48,36,40,40,36,52,56,64,Hand Waving
20,52,28,52,28,60,36,68,40,72,28,48,36,40,40,36,52,56,64,Hand Waving
20,52,24,52,28,60,32,68,40,76,28,48,36,40,40,32,52,56,64,Hand Waving
24,48,28,52,28,60,32,68,32,76,28,44,36,40,36,32,52,56,68,Hand Waving
16,56,24,56,24,60,28,68,32,76,24,48,32,40,28,72,52,52,64,Hand Waving
20,52,24,56,28,48,28,40,28,32,28,60,28,68,28,68,52,52,64,Hand Waving
16,56,24,56,28,48,28,44,28,48,24,60,28,68,24,68,52,52,64,Hand Waving
16,56,24,56,24,48,24,40,24,36,24,60,24,64,24,72,52,52,64,Hand Waving
24,52,28,52,28,48,24,40,20,36,28,60,24,64,24,68,52,52,64,Hand Waving
20,52,28,52,28,48,24,40,20,40,28,60,24,64,24,68,52,52,64,Hand Waving
20,52,28,52,28,48,24,44,20,40,28,56,24,60,24,64,52,52,64,Hand Waving
32,52,32,56,28,48,24,48,24,48,36,60,44,56,48,56,52,52,64,Hand Waving
24,48,32,52,32,48,44,56,48,52,36,56,44,56,48,56,52,52,64,Hand Waving
20,52,32,52,32,48,44,56,48,52,32,56,24,60,20,56,52,52,64,Hand Waving
20,56,32,52,32,48,24,48,24,52,32,56,44,56,48,56,52,52,64,Hand Waving
24,56,32,56,36,52,44,52,48,52,36,56,44,56,48,56,52,52,64,Hand Waving
24,56,32,52,28,56,28,48,36,56,36,56,36,56,24,60,52,52,68,Hand Waving
28,52,28,52,28,52,28,52,24,60,28,52,28,56,28,60,52,52,64,Hand Waving
8,20,0,0,32,52,32,52,24,60,40,52,32,52,24,60,52,52,68,Hand Waving
8,20,0,0,44,52,36,56,28,56,40,52,32,56,28,60,52,52,64,Hand Waving
20,52,24,56,28,52,28,56,24,60,28,56,28,52,24,60,52,52,64,Hand Waving
24,56,28,56,28,56,24,48,24,56,32,56,44,52,24,64,52,52,64,Hand Waving
24,52,32,56,32,52,40,52,48,52,32,60,20,60,20,64,52,52,64,Hand Waving
20,52,28,52,28,52,24,48,24,56,28,56,24,60,20,64,52,52,64,Hand Waving
20,48,28,52,32,48,40,52,48,52,28,56,24,60,20,64,52,52,64,Hand Waving
12,56,24,52,28,52,24,48,20,48,28,60,24,60,20,64,52,52,64,Hand Waving
24,48,28,52,28,48,24,48,24,52,32,56,24,60,24,64,52,52,64,Hand Waving
24,52,28,52,28,48,24,44,20,44,32,56,24,60,20,68,48,52,64,Hand Waving
8,12,0,0,48,44,40,52,28,56,40,56,28,60,24,64,48,52,64,Hand Waving
16,56,24,52,24,48,24,40,20,36,24,60,24,64,24,72,48,52,64,Hand Waving
16,56,24,56,24,52,28,48,44,56,24,60,28,64,24,72,48,52,64,Hand Waving
12,56,24,56,24,48,28,44,28,36,24,60,28,68,28,72,48,52,64,Hand Waving
12,56,24,56,24,48,28,40,28,36,24,60,28,68,32,76,48,52,64,Hand Waving
12,56,24,56,24,60,32,68,36,76,24,48,32,68,36,72,48,52,64,Hand Waving
16,56,24,56,24,48,32,64,40,72,24,60,32,40,40,72,48,52,64,Hand Waving
16,56,24,56,24,60,32,64,40,72,24,48,32,44,36,36,52,56,64,Hand Waving
16,56,24,56,24,60,32,64,40,72,24,48,32,40,36,36,48,52,64,Hand Waving
16,56,24,56,24,48,32,40,36,36,24,60,32,68,36,72,52,52,64,Hand Waving
24,60,24,56,24,48,40,52,44,52,24,60,32,68,36,76,52,52,64,Hand Waving
24,52,24,56,24,52,28,44,28,40,28,60,28,64,28,68,48,52,64,Hand Waving
24,52,32,52,36,48,28,44,48,52,32,60,28,68,28,68,52,52,64,Hand Waving
20,56,28,52,28,48,28,44,28,40,28,60,28,68,28,68,48,52,64,Hand Waving
20,56,24,56,24,48,24,40,20,36,28,60,24,64,24,68,48,52,64,Hand Waving
24,44,24,56,28,48,24,44,24,40,28,60,24,64,24,72,48,52,64,Hand Waving
20,56,24,52,24,48,24,40,16,40,28,60,24,64,24,68,48,52,64,Hand Waving
28,52,32,52,32,52,32,56,32,52,32,56,24,56,24,52,48,52,64,Hand Waving
28,52,32,52,36,48,40,48,48,52,32,56,28,56,24,52,52,52,64,Hand Waving
12,84,0,0,36,48,32,56,28,52,28,56,28,52,24,52,52,52,64,Hand Waving
24,48,28,52,32,48,40,48,48,52,28,56,24,60,20,64,52,52,64,Hand Waving
20,52,28,52,32,52,40,52,48,52,32,56,24,60,20,60,52,52,64,Hand Waving
24,52,32,52,36,52,40,52,48,52,32,56,44,52,44,52,52,52,64,Hand Waving
8,8,0,0,36,52,24,52,24,60,28,64,28,52,24,60,48,52,64,Hand Waving
8,24,0,0,40,56,40,52,48,52,40,60,44,52,24,60,48,52,64,Hand Waving
28,52,28,52,36,52,40,48,48,52,32,56,32,60,24,60,48,52,64,Hand Waving
20,56,28,56,28,52,28,56,28,60,28,56,32,60,28,60,48,52,64,Hand Waving
20,56,28,56,28,52,32,56,28,56,28,56,32,56,32,56,48,52,64,Hand Waving
8,12,0,0,40,52,32,56,28,56,40,60,28,56,24,60,48,52,64,Hand Waving
24,52,28,52,32,52,24,56,20,60,28,56,28,56,20,64,52,52,64,Hand Waving
24,48,28,52,32,52,40,52,44,52,28,56,20,60,16,56,52,52,64,Hand Waving
20,48,28,52,32,52,40,52,44,52,28,56,24,60,20,64,52,52,64,Hand Waving
24,48,28,52,28,52,24,48,24,52,28,56,24,60,16,68,52,52,64,Hand Waving
24,48,32,52,36,48,44,52,48,52,32,56,24,60,20,64,52,52,64,Hand Waving
28,52,32,52,36,48,44,52,48,52,32,60,24,60,20,68,52,52,64,Hand Waving
8,16,0,0,44,56,36,56,44,56,40,56,44,52,44,60,52,52,64,Hand Waving
24,44,0,0,28,48,28,48,44,56,40,56,44,56,48,56,52,52,68,Hand Waving
24,40,0,0,36,48,44,56,44,56,36,56,44,52,24,68,52,52,64,Hand Waving
20,52,24,52,28,52,28,40,28,48,28,56,24,60,24,64,52,52,64,Hand Waving
20,56,24,56,24,60,28,68,28,72,28,60,28,64,28,44,52,52,64,Hand Waving
24,52,28,56,28,60,28,68,32,76,32,56,28,40,36,56,52,56,68,Hand Waving
20,52,28,52,28,60,32,64,36,72,28,48,32,68,36,72,52,56,68,Hand Waving
16,52,24,56,28,60,32,68,36,72,24,48,32,68,36,72,52,52,68,Hand Waving
16,56,24,56,28,60,36,68,40,76,24,48,32,40,36,32,52,56,68,Hand Waving
20,52,24,52,24,60,32,68,36,72,28,48,32,40,36,32,52,52,68,Hand Waving
20,52,24,56,24,60,32,68,36,76,24,56,32,40,36,32,52,52,64,Hand Waving
20,56,24,56,28,60,28,68,32,76,28,60,28,44,28,64,52,52,64,Hand Waving
32,56,28,56,32,52,40,52,28,60,32,56,28,68,24,60,48,52,64,Hand Waving
20,52,28,52,28,52,24,44,24,48,32,60,28,68,24,76,52,52,64,Hand Waving
20,56,24,56,24,48,24,40,20,36,28,60,24,40,20,32,48,52,64,Hand Waving
16,56,24,56,24,48,24,40,20,36,24,60,24,68,20,72,48,52,64,Hand Waving
16,56,24,56,24,48,24,40,20,36,28,60,24,68,24,68,48,52,64,Hand Waving
20,56,24,52,24,48,24,44,24,56,28,60,28,60,24,64,48,52,64,Hand Waving
24,44,28,52,28,48,24,44,20,44,32,60,24,64,24,64,48,52,64,Hand Waving
20,64,28,56,28,52,24,48,20,48,32,60,28,52,24,52,48,52,64,Hand Waving
24,48,32,52,36,48,44,48,48,52,32,56,24,64,20,60,52,52,64,Hand Waving
24,52,32,52,36,48,40,52,48,52,32,60,24,60,20,60,52,52,64,Hand Waving
24,56,32,52,32,52,40,52,44,52,32,56,44,52,48,52,52,52,64,Hand Waving
28,52,28,52,36,52,40,48,48,52,36,56,44,52,28,60,48,52,64,Hand Waving
28,52,28,56,28,52,28,56,28,60,28,56,28,56,28,60,48,52,64,Hand Waving
8,12,0,0,28,56,36,52,28,56,36,56,32,56,24,48,48,52,64,Hand Waving
8,20,0,0,40,52,32,56,28,56,36,60,32,56,28,60,48,52,64,Hand Waving
8,12,0,0,40,52,40,52,48,52,40,56,32,56,28,64,48,52,64,Hand Waving
16,52,24,52,28,52,28,52,28,60,24,56,32,56,28,60,48,52,64,Hand Waving
16,56,24,52,28,52,28,56,24,60,28,52,32,56,24,60,48,52,64,Hand Waving
24,52,32,52,32,56,24,60,20,60,32,52,44,52,24,64,48,52,64,Hand Waving
24,52,28,52,32,52,40,52,48,52,32,56,44,52,48,56,52,52,64,Hand Waving
24,52,32,52,36,48,40,52,48,52,28,56,24,60,24,60,52,52,64,Hand Waving
24,48,28,52,32,48,40,52,48,52,28,56,24,64,24,68,48,52,64,Hand Waving
24,48,28,52,28,52,24,44,24,52,28,56,24,64,20,68,48,52,64,Hand Waving
24,56,24,52,24,48,24,44,20,40,28,60,24,60,20,68,48,52,64,Hand Waving
24,44,28,48,28,48,24,44,20,40,28,48,24,40,20,40,48,52,64,Hand Waving
16,56,24,56,24,48,24,40,20,36,24,60,24,68,24,76,48,52,64,Hand Waving
20,56,24,56,28,48,24,40,20,32,28,60,24,40,24,36,48,52,64,Hand Waving
24,56,28,56,24,56,36,56,44,56,28,60,28,64,28,68,48,52,64,Hand Waving
16,56,24,56,24,56,28,64,32,72,24,48,28,44,28,32,48,52,64,Hand Waving
16,56,24,56,28,60,32,68,32,72,24,48,32,40,32,32,52,52,64,Hand Waving
24,48,24,52,28,60,32,64,36,72,24,48,32,40,36,32,48,52,64,Hand Waving
16,56,24,56,28,60,36,68,36,72,24,48,32,44,36,36,48,56,64,Hand Waving
24,48,24,52,28,60,32,68,36,72,28,48,36,40,36,32,48,52,64,Hand Waving
16,56,24,52,28,60,32,64,36,72,28,48,32,40,36,32,52,56,64,Hand Waving
16,56,24,52,24,60,32,68,32,72,24,52,32,44,36,32,52,52,64,Hand Waving
16,56,24,52,24,60,28,64,32,72,28,48,32,40,36,32,52,52,64,Hand Waving
16,56,24,52,24,48,28,64,32,76,24,48,32,40,32,72,52,52,64,Hand Waving
16,56,24,56,24,48,28,40,28,40,24,60,28,68,28,72,48,52,64,Hand Waving
16,56,24,56,24,48,28,40,24,36,24,60,28,68,24,72,52,52,64,Hand Waving
12,56,24,56,24,48,28,40,24,36,24,60,28,64,24,72,48,52,64,Hand Waving
16,56,24,52,24,48,24,40,20,36,28,60,24,68,24,68,48,52,64,Hand Waving
16,56,24,52,24,48,24,44,24,44,28,60,24,64,20,52,48,52,64,Hand Waving
28,52,28,52,28,52,40,48,28,52,28,56,24,60,24,52,52,52,64,Hand Waving
16,56,24,52,24,48,28,56,20,60,28,56,24,64,20,60,52,52,64,Hand Waving
24,52,32,52,32,48,32,48,48,52,32,56,24,60,20,60,52,52,64,Hand Waving
24,52,32,52,36,48,44,52,48,52,36,56,20,56,24,60,52,52,64,Hand Waving
24,52,32,52,36,48,44,48,48,52,36,56,40,56,48,52,52,52,64,Hand Waving
24,52,24,56,24,52,28,52,24,60,28,52,36,56,28,60,52,52,68,Hand Waving
8,24,0,0,48,48,48,56,48,52,44,52,48,52,48,52,52,52,68,Hand Waving
8,24,0,0,52,44,40,52,48,52,44,60,32,56,28,52,52,52,68,Hand Waving
8,24,0,0,32,56,32,56,24,52,36,52,32,56,32,56,52,52,64,Hand Waving
24,56,32,56,32,52,32,60,32,64,32,56,32,56,32,64,52,52,68,Hand Waving
8,20,80,76,40,52,36,52,32,56,40,52,32,56,28,52,52,52,64,Hand Waving
28,52,28,56,28,52,28,52,24,60,28,52,32,52,24,60,52,52,68,Hand Waving
24,52,28,52,28,56,24,60,48,52,32,56,44,52,48,52,52,52,64,Hand Waving
24,56,32,52,32,52,40,52,48,52,32,56,40,52,48,52,52,52,64,Hand Waving
20,56,28,52,32,52,40,52,48,52,28,56,40,56,48,52,52,52,64,Hand Waving
24,52,28,52,32,48,40,52,48,52,28,56,24,60,48,52,52,52,64,Hand Waving
24,52,32,52,36,52,44,52,48,52,28,56,24,64,20,68,52,52,64,Hand Waving
8,20,0,0,44,56,36,56,28,56,40,56,44,52,24,64,52,52,64,Hand Waving
28,52,28,52,28,48,24,44,20,40,28,60,24,64,20,72,52,52,68,Hand Waving
20,52,24,52,28,48,28,40,20,36,24,60,24,64,24,72,52,52,68,Hand Waving
16,56,24,56,24,48,28,40,24,32,24,60,28,68,28,76,52,52,68,Hand Waving
16,56,24,52,28,60,28,68,28,76,28,48,28,40,28,32,52,56,68,Hand Waving
24,48,24,56,28,60,32,68,32,72,28,48,32,40,32,32,52,52,64,Hand Waving
16,56,24,56,28,60,32,68,32,72,28,48,32,40,32,32,52,56,68,Hand Waving
16,56,24,56,24,48,32,44,36,36,28,60,32,68,36,72,52,52,68,Hand Waving
16,56,24,52,28,60,36,64,36,72,28,48,36,40,36,32,52,56,68,Hand Waving
16,56,24,56,28,60,36,64,40,72,28,48,36,40,36,36,52,56,68,Hand Waving
16,56,24,52,28,60,36,64,40,72,28,48,36,40,36,32,52,56,68,Hand Waving
16,56,24,56,28,48,36,40,36,36,28,60,36,72,36,32,52,52,68,Hand Waving
16,56,28,52,28,48,24,56,24,52,40,56,32,64,36,72,52,52,68,Hand Waving
16,56,24,56,24,52,32,40,32,36,28,60,32,68,32,72,52,52,68,Hand Waving
16,56,24,56,28,48,28,44,32,36,28,60,28,68,32,76,52,52,68,Hand Waving
16,56,24,56,28,48,28,44,28,40,28,60,28,40,28,36,52,52,68,Hand Waving
16,56,24,56,28,48,28,40,24,36,28,60,28,68,24,76,52,52,64,Hand Waving
16,56,24,56,24,48,28,40,24,36,24,60,28,68,24,72,52,52,68,Hand Waving
16,56,24,56,28,48,24,40,20,36,24,60,24,68,24,72,52,52,64,Hand Waving
16,56,24,56,28,48,24,44,20,40,28,60,24,68,20,72,52,52,64,Hand Waving
24,52,28,52,28,48,24,44,20,44,28,60,24,64,24,68,52,52,64,Hand Waving
28,52,32,52,36,48,40,48,48,52,36,56,44,52,48,52,52,52,64,Hand Waving
24,52,32,52,36,48,24,48,28,52,32,56,24,64,24,64,52,52,68,Hand Waving
24,52,32,52,36,48,44,52,48,52,32,56,24,60,24,60,52,52,68,Hand Waving
24,52,32,52,32,52,24,52,24,56,32,56,28,60,24,60,52,52,64,Hand Waving
16,56,24,52,24,52,24,52,24,60,28,56,32,56,24,60,52,52,64,Hand Waving
8,20,0,0,44,56,40,56,28,60,40,56,36,56,28,60,52,52,64,Hand Waving
8,20,0,0,32,56,32,60,28,56,40,52,32,56,28,52,52,52,68,Hand Waving
8,12,0,0,32,56,36,56,32,56,40,56,32,56,36,60,52,52,68,Hand Waving
8,20,0,0,36,56,40,52,36,60,40,56,36,60,36,60,52,52,68,Hand Waving
8,12,0,0,40,52,44,56,36,56,40,56,32,56,36,60,52,52,68,Hand Waving
24,52,32,52,32,52,32,56,24,60,32,56,32,60,28,64,52,52,68,Hand Waving
20,56,28,52,32,52,32,56,24,60,32,56,32,56,24,60,52,52,68,Hand Waving
24,52,32,52,32,52,44,52,48,52,32,56,24,60,20,60,52,52,68,Hand Waving
24,52,32,52,32,48,40,52,48,52,32,56,24,60,20,60,52,52,68,Hand Waving
24,48,32,52,32,52,24,60,28,56,28,56,24,60,24,64,52,52,68,Hand Waving
24,52,32,52,36,52,44,52,48,52,32,56,24,60,24,64,52,52,68,Hand Waving
24,48,32,52,36,52,28,56,24,64,32,56,24,56,24,64,52,52,68,Hand Waving
28,48,28,52,28,48,28,44,28,48,28,56,24,64,20,72,52,52,68,Hand Waving
